experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
a_xception_linear_svm,A,linear_svm,2,307,35,204800,8,0.9428571428571428,0.9473684210526316,0.9473684210526316,0.9375,0.9424342105263156,0.9411764705882352,0.8911327886790068,15,2,0,18,0.8823529411764706,1.0,1.0,0.9,0.9444444444444444,0.0554245730163529,3.677179077989422,0.6081415159860626
a_xception_mlp,A,mlp,2,307,35,204800,8,0.8285714285714286,0.8235294117647058,0.8235294117647058,0.8333333333333334,0.8284313725490196,0.8300653594771241,0.6622986417652335,15,2,4,14,0.8823529411764706,0.7777777777777778,0.7894736842105263,0.875,0.9444444444444444,0.0554245730163529,9.093592405959498,0.0149668049998581
a_xception_logistic,A,logistic,2,307,35,204800,8,0.9142857142857144,0.918918918918919,0.918918918918919,0.9090909090909092,0.914004914004914,0.9133986928104576,0.8295126552802181,15,2,1,17,0.8823529411764706,0.9444444444444444,0.9375,0.8947368421052632,0.957516339869281,0.0554245730163529,1.4109361310256645,0.016024391981773
a_xception_random_forest,A,random_forest,2,307,35,204800,8,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.857843137254902,0.7156862745098039,15,2,3,15,0.8823529411764706,0.8333333333333334,0.8333333333333334,0.8823529411764706,0.9101307189542484,0.0554245730163529,1.2834399249986743,0.011253711010795
a_xception_adaboost,A,adaboost,2,307,35,204800,8,0.8,0.8108108108108109,0.8108108108108109,0.7878787878787878,0.7993447993447993,0.7990196078431373,0.6000032249655333,13,4,3,15,0.7647058823529411,0.8333333333333334,0.8125,0.7894736842105263,0.8888888888888888,0.0554245730163529,67.02934698102763,0.1092926440178416
a_xception_gaussian_nb,A,gaussian_nb,2,307,35,204800,8,0.6571428571428571,0.6666666666666666,0.6666666666666666,0.6470588235294118,0.6568627450980392,0.6568627450980392,0.3137254901960784,11,6,6,12,0.6470588235294118,0.6666666666666666,0.6470588235294118,0.6666666666666666,0.6568627450980391,0.0554245730163529,0.1472861699876375,0.0307697440148331
a_xception_decision_tree,A,decision_tree,3,308,34,204800,8,0.6470588235294118,0.6842105263157895,0.6842105263157895,0.6,0.6421052631578947,0.6423611111111112,0.2887610370322431,9,7,5,13,0.5625,0.7222222222222222,0.6428571428571429,0.65,0.6423611111111112,0.0558507950045168,4.989351850992534,0.002338171005249
a_xception_rbf_svm,A,rbf_svm,3,308,34,204800,8,0.8235294117647058,0.85,0.85,0.7857142857142857,0.8178571428571428,0.8159722222222222,0.6600444454986877,11,5,1,17,0.6875,0.9444444444444444,0.9166666666666666,0.7727272727272727,0.9583333333333334,0.0558507950045168,3.972807131009176,1.6636364480364136
a_xception_linear_svm,A,linear_svm,3,308,34,204800,8,0.7941176470588235,0.8372093023255814,0.8372093023255814,0.72,0.7786046511627907,0.78125,0.6363961030678927,9,7,0,18,0.5625,1.0,1.0,0.72,0.9722222222222222,0.0558507950045168,3.699621219013352,0.5948309379746206
a_xception_mlp,A,mlp,3,308,34,204800,8,0.9117647058823528,0.918918918918919,0.918918918918919,0.9032258064516128,0.911072362685266,0.9097222222222222,0.8237460196403346,14,2,1,17,0.875,0.9444444444444444,0.9333333333333332,0.8947368421052632,0.9513888888888888,0.0558507950045168,13.783824095036834,0.0144571929704397
a_xception_logistic,A,logistic,3,308,34,204800,8,0.8235294117647058,0.85,0.85,0.7857142857142857,0.8178571428571428,0.8159722222222222,0.6600444454986877,11,5,1,17,0.6875,0.9444444444444444,0.9166666666666666,0.7727272727272727,0.9722222222222222,0.0558507950045168,1.6948543399921618,0.0252986160339787
